"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: abril 2016"
"Proceso de Liquidacion: Re-Liquidacion Final (L3)"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 08/abr/2019 11:25:47 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","14/04/2016","15","708.705","69.563","0","4260.072","16328.018","173.752","697.092","7476.939","784.611","5657.54","1190.957"
"SEN","14/04/2016","16","784.608","58.463","0.432","4235.603","16554.3","176.318","696.752","7353.807","783.964","5578.891","1189.411"
"SEN","14/04/2016","17","820.705","51.568","0.45","4211.834","16725.197","174.971","698.122","7428.779","783.984","5550.102","1244.027"
"SEN","14/04/2016","18","972.642","41.505","0.372","4224.983","16624.381","176.991","697.203","6791.91","783.736","5590.418","1332.236"
"SEN","14/04/2016","19","918.018","25.065","0.37","4218.486","16605.072","173.525","697.77","5857.319","783.718","5531.731","1330.079"
"SEN","14/04/2016","20","906.401","5.254","0.345","4217.609","16845.103","175.732","699.161","5217.998","783.647","5503.158","1380.678"
"SEN","14/04/2016","21","1043.908","0.049","0.277","4161.962","17036.898","175.396","700.566","6057.362","783.089","5543.57","1416.692"
"SEN","14/04/2016","22","911.8","0","0.18","4054.975","17135.274","174.472","701.025","6515.672","783.508","5510.481","1350.436"
"SEN","14/04/2016","23","826.281","0","0.32","4084.733","17064.459","177.618","704.769","5959.534","783.47","5472.75","1305.729"
"SEN","14/04/2016","24","716.73","0","0.296","4232.931","17033.63","177.629","707.379","4619.796","783.563","5367.784","1288.168"
"SEN","15/04/2016","1","649.174","0","0.121","4235.371","16940.964","177.962","708.917","3375.17","783.627","5073.369","1251.799"
"SEN","15/04/2016","2","592.938","0","0.136","4223.804","16658.604","178.248","709.668","2857.594","784.282","4579.947","1103.28"
"SEN","15/04/2016","3","449.865","0","0.267","4240.367","16608.209","177.292","709.798","2482.215","783.789","4351.328","1062.137"
"SEN","15/04/2016","4","458.399","0","0.366","4249.171","16479.111","177.803","708.195","2039.889","783.813","4375.939","1056.359"
"SEN","15/04/2016","5","308.51","0","0.162","4232.972","16441.148","177.552","708.598","2058.682","784.137","4413.729","1076.264"
"SEN","15/04/2016","6","424.202","0","0","4217.174","16637.874","180.948","710.332","2005.69","784.387","4453.426","1026.907"
"SEN","15/04/2016","7","387.006","0.246","0","4242.324","16586.191","181.595","710.167","2989.656","784.491","4743.287","1037.002"
"SEN","15/04/2016","8","390.182","1.6","0","4246.372","16661.95","176.625","707.487","3823.105","784.875","4922.587","1048.553"
"SEN","15/04/2016","9","564.187","9.044","0","4224.671","16920.705","170.517","703.881","4176.229","784.92","5010.169","1078.086"
"SEN","15/04/2016","10","824.879","25.343","0","4164.398","17286.66","175.845","701.414","4781.823","785.059","5048.292","1085.955"
"SEN","15/04/2016","11","653.694","48.116","0","4123.166","17579.865","179.371","699.075","5541.637","785.495","5128.589","1073.944"
"SEN","15/04/2016","12","679.442","56.514","0","4235.52","17492.974","178.049","700.066","6025.379","785.818","5229.603","1054.171"
"SEN","15/04/2016","13","645.282","67.09","0","4250.979","17470.241","173.499","698.078","6230.83","785.724","5298.98","1070.336"
"SEN","15/04/2016","14","301.568","73.157","0","4251.98","17501.616","165.885","697.676","6685.775","785.407","5311.929","1085.73"
"SEN","15/04/2016","15","264.847","66.456","0","4245.588","17670.549","172.448","697.518","6640.316","785.396","5355.681","1075.237"
"SEN","15/04/2016","16","415.382","59.05","0.232","4216.978","17518.16","172.687","694.948","6770.13","784.339","5418.306","1090.349"
"SEN","15/04/2016","17","556.432","43.316","0.217","4243.975","17301.006","164.811","695.286","6822.909","784.146","5402.943","1126.764"
"SEN","15/04/2016","18","631.375","37.799","0.155","4196.508","17390.008","167.7","696.338","6132.634","783.85","5340.948","1118.258"
"SEN","15/04/2016","19","597.543","18.392","0.3","4191.75","17221.392","167.377","699.185","5449.019","781.832","5316.393","1109.548"
"SEN","15/04/2016","20","471.124","4.86","0.12","4222.338","16983.795","171.048","700.415","5371.839","779.937","5293.675","1097.545"
"SEN","15/04/2016","21","457.585","0.119","0.116","4213.144","16936.488","175.981","705.399","6496.147","778.485","5241.424","1161.87"
"SEN","15/04/2016","22","451.041","0","0.102","4215.3","16920.393","172.394","705.344","6566.844","777.799","5191.957","1161.176"
"SEN","15/04/2016","23","412.881","0","0.171","4208.508","16974.267","170.202","702.941","5965.671","777.739","5129.794","1103.85"
"SEN","15/04/2016","24","381.104","0","0.152","4234.928","16577.438","170.706","703.541","5448.657","779.1","5020.789","1056.607"
"SEN","16/04/2016","1","456.256","0","0.194","4175.19","16258.011","165.711","707.636","4307.622","780.722","4984.884","1036.844"
"SEN","16/04/2016","2","440.786","0","0.265","4118.515","16156.822","168.245","706.887","3055.138","781.846","4965.511","1036.164"
"SEN","16/04/2016","3","446.344","0","0.162","4145.734","16186.152","154.935","706.614","2379.542","782.174","4824.745","1055.06"
"SEN","16/04/2016","4","412.173","0","0.201","4120.89","16122.469","148.955","706.836","1956.072","783.306","4712.519","1031.558"
"SEN","16/04/2016","5","372.355","0","0.137","4145.922","16242.385","147.421","707.854","1669.44","783.587","4711.026","1055.411"
"SEN","16/04/2016","6","380.676","0","0.104","4137.183","16212.581","147.575","706.894","1771.835","783.469","4714.676","1039.37"
"SEN","16/04/2016","7","438.295","0.284","0.196","4132.084","16189.08","148.663","706.844","2076.994","782.678","4730.284","1047.65"
"SEN","16/04/2016","8","358.624","2.293","0.265","4151.807","16159.974","161.77","705.356","2500.21","783.036","4778.038","1067.344"
"SEN","16/04/2016","9","304.12","13.992","0.616","4182.992","16633.018","174.387","705.738","2871.127","782.92","4893.682","1055.957"
"SEN","16/04/2016","10","304.733","34.586","0.324","4177.705","16657.04","176.522","702.446","4086.116","745.606","4916.324","1056.929"
"SEN","16/04/2016","11","406.636","51.723","0.002","4201.479","16600.638","175.341","701.289","4893.891","715.313","5005.438","1044.836"
"SEN","16/04/2016","12","598.058","62.763","0","4226.629","16425.796","175.056","700.168","5523.262","732.326","4978.79","1069.501"
"SEN","16/04/2016","13","654.74","74.015","0.001","4198.241","16594.902","173.412","694.031","5555.815","749.352","5006.474","1048.037"
"SEN","16/04/2016","14","801.599","69.536","0.001","4220.932","16648.168","173.403","679.222","5223.935","765.761","5003.641","1059.448"
"SEN","16/04/2016","15","949.396","66.053","0.205","4221.846","16680.567","170.399","655.929","4708.678","781.203","5026.09","1085.288"
"SEN","16/04/2016","16","965.408","64.574","1.233","4177.663","16812.228","169.191","650.114","4436.873","782.855","5013.654","1063.922"
"SEN","16/04/2016","17","1040.793","50.762","0.401","4186.839","17071.974","168.951","663.665","3811.206","782.417","4953.856","1063.336"
"SEN","16/04/2016","18","1076.767","39.731","0","4205.544","17298.146","170.766","664.762","3344.702","783.211","4967.109","1063.562"
"SEN","16/04/2016","19","992.574","21.821","0","4218.017","17352.333","173.169","667.073","3254.997","783.599","4947.498","1045.289"
"SEN","16/04/2016","20","796.754","5.202","0","4203.901","17440.387","176.341","669.806","3562.696","783.645","4948.714","1025.149"
"SEN","16/04/2016","21","582.52","0.092","0.335","4190.542","17497.507","176.707","671.007","5722.537","783.826","4950.812","1068.044"
"SEN","16/04/2016","22","477.495","0","0.374","4176.595","17464.864","177.641","671.414","6071.013","784.244","4942.998","1082.531"
"SEN","16/04/2016","23","459.081","0","0.456","4000.767","17451.804","175.557","688.308","4963.443","784.216","4949.278","1113.978"
"SEN","16/04/2016","24","490.699","0","0.415","3802.122","17278.156","172.233","698.256","4074.111","784.564","4662.439","1045.854"
"SEN","17/04/2016","1","501.729","0","0.365","3675.457","17061.524","170.89","700.153","3080.875","784.655","4481.553","994.948"
"SEN","17/04/2016","2","494.284","0","0.362","3641.206","16430.892","166.97","701.276","2652.294","784.262","4299.955","902.104"
"SEN","17/04/2016","3","427.614","0","0.319","3859.037","16571.687","172.774","701.733","1993.057","784.106","3783.69","894.383"
"SEN","17/04/2016","4","382.338","0","0.715","3823.679","16526.286","176.554","701.725","2000.675","785.023","3705.591","654.264"
"SEN","17/04/2016","5","347.315","0","0","3804.085","16463.655","180.571","705.337","1734.455","784.966","3751.585","625.369"
"SEN","17/04/2016","6","311.666","0","0","3852.338","16524.861","186.5","707.57","1580.334","784.309","3691.482","663.895"
"SEN","17/04/2016","7","220.993","0.284","0.066","3831.997","16476.412","192.198","707.549","1541.394","784.243","3665.016","647.285"
"SEN","17/04/2016","8","178.731","2.319","0.623","3890.615","16265.095","187.639","704.937","1427.025","784.158","3678.002","670.524"
"SEN","17/04/2016","9","170.851","13.683","0.277","3956.094","15602.376","189.373","705.016","2249.386","783.584","3464.055","653.296"
"SEN","17/04/2016","10","205.925","38.268","0","4020.601","15561.48","194.386","700.81","2935.998","783.25","3427.215","824.657"
"SEN","17/04/2016","11","306.056","55.025","0","4102.518","15838.679","194.655","695.341","2922.349","781.638","3614.585","891.251"
"SEN","17/04/2016","12","275.413","63.724","0","4171","16036.5","187.162","693.819","2867.04","780.644","3909.595","889.372"
"SEN","17/04/2016","13","258.38","72.135","0","4189.963","16018.581","170.084","694.559","2981.596","780.413","4027.818","920.712"
"SEN","17/04/2016","14","250.188","73.061","0","4192.018","15839.64","170.057","694.845","3350.173","779.964","4137.642","978.832"
"SEN","17/04/2016","15","378.916","72.248","0","4093.527","15796.79","184.494","695.549","3519.541","779.585","4187.174","945.664"
"SEN","17/04/2016","16","510.623","66.461","0","4107.645","15658.008","190.424","696.058","3473.545","779.022","4267.351","935.158"
"SEN","17/04/2016","17","569.237","52.232","0","4080.223","15642.635","191.408","696.214","3244.385","778.848","4491.525","948.311"
"SEN","17/04/2016","18","500.313","38.208","0","4018.727","15701.299","192.348","698.193","3322.849","779.772","4499.249","960.765"
"SEN","17/04/2016","19","451.434","20.124","0","3936.943","15688.827","191.334","698.933","3574.928","780.575","4486.609","954.906"
"SEN","17/04/2016","20","386.722","5.113","0","3926.456","16049.637","192.795","702.159","3733.133","780.936","4507.493","959.809"
"SEN","17/04/2016","21","291.43","0.095","0","3915.172","16192.531","196.822","703.586","5834.631","781.756","4936.294","986.104"
"SEN","17/04/2016","22","329.97","0","0","3905.99","16178.332","195.842","703.067","6653.892","782.038","4953.023","1006.873"
"SEN","17/04/2016","23","342.184","0","0","3923.562","16263.636","193.942","703.461","5935.214","782.057","4959.799","966.432"
"SEN","17/04/2016","24","353.128","0","0","3921.835","16252.467","187.49","696.89","4459.711","782.494","4821.276","957.766"
"SEN","18/04/2016","1","312.506","0","0","3944.208","16409.836","192.143","678.011","2919.223","782.799","4650.065","973.392"
"SEN","18/04/2016","2","308.111","0","0","3945.988","16377.451","196.913","678.445","2046.673","782.807","4151.481","957.626"
"SEN","18/04/2016","3","289.026","0","0","3922.726","16600.914","193.459","678.919","1604.684","782.891","3765.329","954.402"
"SEN","18/04/2016","4","296.175","0","0","3931.358","16451.281","187.82","680.21","1187.149","783.295","3756.29","965.956"
"SEN","18/04/2016","5","273.685","0","0","3879.015","16460.812","187.131","681.51","1179.462","783.716","3759.005","966.883"
"SEN","18/04/2016","6","150.967","0","0","3891.261","16568.332","189.221","682.183","1447.584","784.05","4158.195","902.726"
"SEN","18/04/2016","7","131.456","0.297","0.095","3930.789","16739.373","196.178","682.527","2608.458","784.331","4610.095","898.781"
"SEN","18/04/2016","8","122.29","2.308","0.767","3942.682","16671.898","196.319","679.535","4117.793","784.07","4631.597","879.047"
"SEN","18/04/2016","9","189.353","10.848","0.496","3870.167","16553.159","198.884","677.669","5242.448","783.836","4667.856","853.784"
"SEN","18/04/2016","10","214.597","30.516","0.421","3932.398","16743.797","199.478","672.394","6356.379","783.556","4816.333","855.446"
"SEN","18/04/2016","11","223.242","52.63","0.337","3872.056","16922.582","198.849","670.317","7028.369","784.752","5008.597","860.069"
"SEN","18/04/2016","12","284.151","62.179","0.466","3968.61","16879.438","201.161","672.225","7506.338","783.036","5241.629","937.43"
"SEN","18/04/2016","13","300.859","64.551","0.413","4214.242","16902.461","198.646","671.46","7608.159","781.878","5394.831","928.232"
"SEN","18/04/2016","14","200.622","71.766","0.478","4326.144","16974.674","200.801","662.537","7866.929","781.615","5500.316","883.564"
"SEN","18/04/2016","15","257.727","65.755","0.41","4409.083","16852.45","201.076","663.376","7815.74","781.816","5457.955","1248.211"
"SEN","18/04/2016","16","499.73","65.537","0.432","4377.366","16874.924","200.327","679.241","7679.047","781.173","5510.678","1342.163"
"SEN","18/04/2016","17","706.489","62.382","0.448","4175.997","16992.279","199.697","678.566","7595.748","781.017","5543.143","1390.012"
"SEN","18/04/2016","18","608.529","44.964","0.411","4159.193","16916.301","201.613","678.872","7335.411","781.369","5549.864","1378.318"
"SEN","18/04/2016","19","508.934","12.29","0.444","4170.768","16830.568","199.811","679.757","6515.867","781.521","5507.382","1373.924"
"SEN","18/04/2016","20","351.485","5.391","0.398","4165.41","16948.817","200.356","679.637","6390.375","781.239","5471.769","1394.143"
"SEN","18/04/2016","21","307.481","0.173","0.392","4176.526","17085.277","206.17","680.216","6788.974","781.582","5471.251","1481.858"
"SEN","18/04/2016","22","217.139","0","0.411","4185.13","17391.168","207.233","678.513","6710.101","781.573","5484.26","1496.435"
"SEN","18/04/2016","23","287.043","0","0.423","4173.15","17462.957","204.974","678.217","5723.954","781.846","5502.239","1350.692"
"SEN","18/04/2016","24","156.806","0","0.462","4191.289","17379.079","196.845","679.542","4864.704","782.351","5470.957","989.191"
"SEN","19/04/2016","1","52.687","0","0.501","4204.827","17075.201","198.6","681.437","3437.01","782.688","5172.181","969.182"
"SEN","19/04/2016","2","73.472","0","0.434","4177.595","16851.699","194.958","682.717","2447.307","783.023","5070.412","1035.908"
"SEN","19/04/2016","3","77.632","0","0.438","4170.266","16958.588","191.73","681.205","1832.126","783.197","4955.648","1023.409"
"SEN","19/04/2016","4","56.544","0","0.444","4164.916","16766.025","184.143","681.311","1394.353","783.201","4948.63","1023.86"
"SEN","19/04/2016","5","185.316","0","0.565","4176.124","16621.031","166.323","682.366","1212.791","783.158","4945.932","1069.525"
"SEN","19/04/2016","6","151.299","0","0","4179.941","16734.709","170.695","683.1","1407.407","783.114","4952.469","1098.235"
"SEN","19/04/2016","7","299.468","0.357","0","4156.923","16775.076","172.508","678.892","2353.81","782.934","5092.689","1088.818"
"SEN","19/04/2016","8","235.754","2.096","0","4137.639","16847.663","164.117","670.033","3475.199","782.899","5172.918","1053.76"
"SEN","19/04/2016","9","296.871","11.198","0","4137.483","16942.411","168.231","671.099","3749.362","783.586","5333.574","1051.499"
"SEN","19/04/2016","10","536.059","32.69","0","4150.651","17021.855","172.954","671.029","4226.401","784.126","5455.936","1085.961"
"SEN","19/04/2016","11","1120.035","46.862","0","4158.94","17249.183","172.261","670.368","4211.789","784.501","5538.664","1115.895"
"SEN","19/04/2016","12","1008.141","63.765","0","4131.975","17340.931","172.618","665.47","4993.898","784.534","5588.402","1108.311"
"SEN","19/04/2016","13","1210.296","60.238","0","4152.86","17163.553","197.404","663.775","5506.961","784.943","5633.536","1173.307"
"SEN","19/04/2016","14","1426.677","52.064","0","4157.757","17118.945","204.321","663.656","5454.595","784.761","5654.206","1215.137"
"SEN","19/04/2016","15","1885.472","44.13","0.203","4139.192","16908.346","205.091","666.191","5427.196","784.434","5756.189","1235.877"
"SEN","19/04/2016","16","2139.854","45.829","0.534","4147.868","16988.669","207.42","657.517","5339.435","784.201","5750.086","1263.856"
"SEN","19/04/2016","17","1974.042","57.914","0.545","4061.991","17142.946","210.049","655.804","5439.734","784.288","5783.423","1235.369"
"SEN","19/04/2016","18","2085.928","18.688","0.536","4030.384","17076.412","208.789","657.721","5027.594","784.479","5745.307","1240.029"
"SEN","19/04/2016","19","2231.867","13.303","0.509","4041.138","16696.935","210.194","664.613","4189.845","784.539","5722.195","1227.446"
"SEN","19/04/2016","20","2122.803","5.052","0.535","4038.299","16695.324","209.296","666.833","3938.681","784.419","5784.6","1270.209"
"SEN","19/04/2016","21","1952.033","0.274","0.463","4022.142","16780.568","208.207","664.881","4824.509","784.688","5817.693","1357.439"
"SEN","19/04/2016","22","1999.274","0","0.421","4033.527","16834.495","210.771","663.574","4728.622","784.688","5823.209","1320.517"
"SEN","19/04/2016","23","1678.667","0","0.43","4028.454","16933.111","210.3","670.857","3969.14","784.628","5891.473","1243.653"
"SEN","19/04/2016","24","1523.436","0","0.485","4018.768","16845.175","202.24","674.439","2994.666","784.946","5699.189","1164.129"
"SEN","20/04/2016","1","1157.659","0","0.415","4028.091","16782.101","199.758","680.495","2521.35","785","4730.17","1152.767"
"SEN","20/04/2016","2","758.072","0","0.457","3565.551","16563.459","200.85","680.646","2610.894","785.073","4286.779","1241.707"
"SEN","20/04/2016","3","823.056","0","0.444","3301.331","16340.689","206.059","681.28","2049.353","785.693","4319.891","1327.393"
"SEN","20/04/2016","4","1039.561","0","0.513","3292.052","16344.785","204.614","680.233","1568.223","785.835","4276.268","1312.209"
"SEN","20/04/2016","5","1629.526","0","0.975","3267.624","16167.026","201.81","680.425","1013.093","786.546","4236.419","1324.922"
"SEN","20/04/2016","6","1262.644","0","0.008","3302.556","16400.1","205.11","680.563","1894.839","785.978","4162.195","1308.765"
"SEN","20/04/2016","7","756.364","0.337","0","3794.682","16219.807","207.483","682.302","3246.433","786.049","4095.811","1318.921"
"SEN","20/04/2016","8","615.952","2.38","0","4014.296","16313.384","206.107","680.972","3775.053","786.174","4630.491","1308.497"
"SEN","20/04/2016","9","454.922","9.91","0","3979.395","16512.414","209.046","668.947","4322.186","786.4","5127.48","1347.439"
"SEN","20/04/2016","10","381.749","31.325","0","3676.871","16855.986","210.552","667.394","5178.245","786.465","5419.776","1386.154"
"SEN","20/04/2016","11","619.863","52.431","0","3590.426","16831.294","210.269","667.046","5790.76","786.842","5671.643","1410.999"
"SEN","20/04/2016","12","923.85","57.944","0","3497.65","16671.7","211.943","669.986","6188.225","786.487","5866.462","1366.981"
"SEN","20/04/2016","13","1267.893","66.202","0","3549.056","16489.395","211.941","668.54","6324.755","786.584","5997.854","1338.312"
"SEN","20/04/2016","14","1436.591","57.375","0","3587.378","16623.083","208.291","667.88","6212.198","785.974","6159.015","1326.689"
"SEN","20/04/2016","15","1111.894","64.734","0","3577.703","16641.004","206.893","666.549","6465.323","785.528","6186.126","1322.065"
"SEN","20/04/2016","16","811.059","67.794","0.462","3580.644","16688.565","207.156","665.071","6806.441","785.273","6244.269","1372.837"
"SEN","20/04/2016","17","469.07","57.599","0.531","3582.697","16856.033","208.682","662.072","7042.628","784.463","6265.934","1337.335"
"SEN","20/04/2016","18","328.139","36.415","0.442","3589.94","16799.503","207.308","662.634","6914.203","783.936","6220.518","1301.258"
"SEN","20/04/2016","19","438.205","20.94","0.507","3585.582","16628.698","207.421","666.04","6052.139","782.95","6161.793","1323.589"
"SEN","20/04/2016","20","586.42","4.711","0.405","3681.195","16713.482","209.753","666.624","5496.051","782.642","6157.208","1353.242"
"SEN","20/04/2016","21","611.042","0.093","0.021","3968.979","16751.289","210.928","667.551","6292.341","782.836","6212.756","1386.619"
"SEN","20/04/2016","22","1035.201","0","0.008","4166.826","16749.348","206.954","671.184","5527.02","783.409","6192.35","1362.2"
"SEN","20/04/2016","23","1596.717","0","0.531","4018.203","16805.901","206.383","670.964","4255.256","783.783","6171.946","1329.529"
"SEN","20/04/2016","24","1740.641","0","0.544","3492.325","16597.961","198.665","669.925","3399.893","784.495","6145.939","1320.678"
"SEN","21/04/2016","1","1586.247","0","0.535","3457.985","16135.089","201.662","670.211","2146.838","784.586","5978.987","1303.861"
"SEN","21/04/2016","2","1192.448","0","0.554","3475.996","15901.717","204.976","671.798","1803.097","784.948","5476.662","1299.126"
"SEN","21/04/2016","3","859.194","0","0.527","3427.475","16036.689","205.395","674.061","1719.505","785.527","5226.48","1289.239"
"SEN","21/04/2016","4","736.337","0","0.555","3400.327","15864.085","199.704","675.037","1531.796","785.924","5234.307","1294.446"
"SEN","21/04/2016","5","1035.246","0","0.46","3424.436","15697.863","202.171","675.581","1043.29","786.194","5168.727","1293.185"
"SEN","21/04/2016","6","1279.158","0","0.421","3508.082","15770","206.079","674.482","1039.593","786.49","5183.631","1290.353"
"SEN","21/04/2016","7","1199.779","0.19","0.354","4104.37","15684.24","202.774","671.988","1645.431","786.585","5409.179","1293.833"
"SEN","21/04/2016","8","942.419","2.261","0.795","4099.545","15897.6","200.172","670.203","2702.315","786.804","5569.268","1297.044"
"SEN","21/04/2016","9","780.84","9.749","0.523","4130.845","16090.743","206.397","671.659","3531.041","787.028","5585.921","1297.406"
"SEN","21/04/2016","10","721.333","27.086","0","4144.718","16330.417","208.958","664.61","4658.834","787.205","5573.527","1304.045"
"SEN","21/04/2016","11","748.112","46.996","0","4161.256","16272.997","204.878","664.188","5499.813","787.207","5737.941","1306.53"
"SEN","21/04/2016","12","977.163","65.396","0","4251.095","16407.958","204.447","666.039","5574.24","786.391","5970.836","1329.902"
"SEN","21/04/2016","13","1146.166","62.936","0","4439.639","16365.1","208.626","667.31","5563.36","786.168","6081.973","1365.521"
"SEN","21/04/2016","14","943.02","68.565","0","4464.023","16393.586","209.765","673.143","6028.924","785.534","6088.659","1385.571"
"SEN","21/04/2016","15","997.444","66.769","0","4464.308","16352.572","211.359","673.967","6101.885","785.16","6118.144","1364.614"
"SEN","21/04/2016","16","989.672","58.739","0","4425.92","16629.853","211.648","670.61","6178.73","784.612","6158.354","1323.305"
"SEN","21/04/2016","17","965.325","38.823","0.397","4462.356","16677.152","211.023","672.39","6316.373","784.916","6148.604","1352.156"
"SEN","21/04/2016","18","1166.164","29.678","0.479","4475.886","16643.644","209.352","674.218","5723.976","784.61","6139.816","1386.037"
"SEN","21/04/2016","19","1269.729","10.781","0","4454.758","16621.999","206.983","673.728","4536.993","784.079","6159.804","1453.724"
"SEN","21/04/2016","20","1175.016","4.083","0.369","4379.266","16568.753","202.16","674.987","4552.034","781.801","6161.843","1477.248"
"SEN","21/04/2016","21","844.691","0.118","0.579","4465.733","16715.741","210.168","676.732","5435.8","780.441","6240.939","1486.923"
"SEN","21/04/2016","22","868.843","0","0.577","4477.26","16762.2","208.637","677.75","5559.055","780.21","6277.691","1474.342"
"SEN","21/04/2016","23","990.344","0","0.518","4395.125","16700.542","207.222","678.888","4769.814","780.704","6252.373","1437.806"
"SEN","21/04/2016","24","951.057","0","0.435","3569.518","16733.925","202.444","676.553","4210.793","781.576","6164.716","1365.321"
"SEN","22/04/2016","1","698.824","0","0.424","3366.081","16325.902","205.716","675.774","3331.463","782.907","6075.053","1367.065"
"SEN","22/04/2016","2","594.029","0","0.403","3338.926","16148.285","200.395","673.642","2576.933","784.13","5966.406","1334.633"
"SEN","22/04/2016","3","468.319","0","0.382","3349.535","16076.281","205.212","680.37","1933.656","784.648","5965.651","1341.638"
"SEN","22/04/2016","4","400.82","0","0.502","3380.852","16012.141","206.204","680.787","1499.534","784.811","5937.579","1328.714"
"SEN","22/04/2016","5","472.778","0","0.461","3413.522","16008.135","206.291","680.166","1196.867","785.285","5910.724","1332.962"
"SEN","22/04/2016","6","427.385","0","0.191","3562.22","15923.801","208.55","679.899","1439.904","784.866","5987.061","1334.321"
"SEN","22/04/2016","7","720.689","0.353","0","4095.646","16010.161","208.378","682.06","1693.36","785.319","5994.602","1360.527"
"SEN","22/04/2016","8","862.716","2.508","0","4182.968","16230.964","208.832","680.97","2383.858","785.362","5991.383","1350.349"
"SEN","22/04/2016","9","881.85","10.409","0","3788.14","16324.9","212.133","676.595","3737.996","785.492","6005.436","1349.416"
"SEN","22/04/2016","10","929.909","26.971","0","3522.388","16343.629","213.457","672.533","5159.79","785.488","6029.794","1358.843"
"SEN","22/04/2016","11","1235.503","41.523","0","3555.713","16285.748","212.272","668.222","5521.403","785.766","6081.605","1368.14"
"SEN","22/04/2016","12","1439.829","58.747","0","3590.643","16395.796","211.104","668.185","5779.724","785.788","6177.165","1373.054"
"SEN","22/04/2016","13","1571.321","59.778","0","3582.043","16558.021","210.749","669.711","5797.033","785.592","6190.39","1365.527"
"SEN","22/04/2016","14","1627.876","64.781","0","3569.814","16559.833","210.344","669.311","5742.466","785.266","6278.811","1359.052"
"SEN","22/04/2016","15","1717.394","52.072","0","3601.389","16494.915","208.785","670.875","5755.43","784.577","6327.224","1370.797"
"SEN","22/04/2016","16","1669.934","46.997","0.358","3638.125","16386.133","208.216","670.404","6007.56","784.279","6334.804","1377.021"
"SEN","22/04/2016","17","1691.446","45.238","0.397","3743.655","16364.825","208.751","670.596","6070.542","784.627","6305.164","1282.812"
"SEN","22/04/2016","18","1667.094","35.416","0.298","4013.275","16380.582","206.934","673.082","5128.362","784.511","6273.233","1351.403"
"SEN","22/04/2016","19","1502.42","20.129","0.268","4165.07","16452.38","199.354","674.065","3796.203","784.21","6295.465","1414.385"
"SEN","22/04/2016","20","1496.357","4.87","0.274","4212.385","16485.54","199.847","675.518","3350.229","784.005","6300.673","1406.616"
"SEN","22/04/2016","21","1658.592","0.127","0.272","4221.872","16457.053","202.34","678.188","4120.829","784.187","6320.505","1448.652"
"SEN","22/04/2016","22","1976.935","0","0.263","4093.755","16384.644","204.502","677.608","3998.965","784.119","6382.139","1461.307"
"SEN","22/04/2016","23","1762.452","0","0.258","3493.801","16502.01","205.962","676.987","4360.722","784.293","6269.467","1426.309"
"SEN","22/04/2016","24","1767.797","0","0.293","3500.22","16324.789","205.504","675.975","3861.667","784.003","6063.031","1381.603"
"SEN","23/04/2016","1","1742.538","0","0.2","3500.657","15825.01","199.976","676.248","2246.45","784.054","6021.308","1388.087"
"SEN","23/04/2016","2","1503.084","0","0.121","3510.021","15191.497","202.335","679.469","1994.266","784.22","5873.409","1336.652"
"SEN","23/04/2016","3","1377.587","0","0.144","3505.81","15237.041","202.941","679.547","1430.655","784.28","5700.422","1336.373"
"SEN","23/04/2016","4","1491.737","0","0.196","3514.206","15265.501","204.009","679.921","1223.699","784.87","5213.297","1348.399"
"SEN","23/04/2016","5","1584.933","0","0.342","3504.144","15256.197","204.354","680.022","1157.837","784.964","4866.808","1344.33"
"SEN","23/04/2016","6","1793.418","0","0.317","3443.544","15178.509","205.349","678.444","1194.921","785.254","4749.99","1381.287"
"SEN","23/04/2016","7","1867.572","0.394","0","3528.346","15358.038","207.639","676.095","1399.213","785.253","4784.951","1340.4"
"SEN","23/04/2016","8","1810.641","2.665","0","3996.998","15289.337","207.343","677.91","1309.846","785.258","4815.039","1372.033"
"SEN","23/04/2016","9","1835.172","8.922","0","4177.138","15273.935","209.062","677.007","2136.014","731.645","4860.025","1346.715"
"SEN","23/04/2016","10","1950.397","22.417","0","4315.833","15401.936","212.313","671.972","3337.646","508.676","4810.034","1353.369"
"SEN","23/04/2016","11","1983.129","47.931","0","4295.441","15460.109","213.3","672.006","4113.815","477.864","4841.401","1325.618"
"SEN","23/04/2016","12","1962.961","53.025","0","4358.339","15571.571","212.193","673.172","4410.141","475.947","5000.938","1326.882"
"SEN","23/04/2016","13","1966.149","61.455","0","4487.72","15410.613","209.352","674.272","4723.936","479.376","5054.996","1343.403"
"SEN","23/04/2016","14","1918.327","60.144","0","4479.033","15414.138","211.917","674.756","4502.188","484.098","5078.448","1340.971"
"SEN","23/04/2016","15","1839.211","44.718","0","4472.861","15284.136","213.005","675.326","4368.425","489.09","5131.386","1342.903"
"SEN","23/04/2016","16","1897.306","48.888","0.47","4466.224","15256.388","209.608","674.653","3720.119","569.833","5144.652","1357.394"
