"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: marzo 2026"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/abr/2026 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","09/03/2026","17","4395.8794","3312.6777","23.6677","1438.3734","23332.0339","463.6325","334.6692","4303.2423","1509.0015","3344.5456","1400.6655"
"SEN","09/03/2026","18","4506.9434","2537.5666","23.7744","1313.3225","23748.9818","477.1071","335.7748","4651.7701","1505.2858","3403.4587","1496.3483"
"SEN","09/03/2026","19","4107.5504","475.9964","24.3334","1282.6441","24682.8318","483.308","337.0946","5450.6282","1505.489","3395.1514","2092.6441"
"SEN","09/03/2026","20","3655.6117","31.8002","23.7454","1289.9668","25807.0141","481.1187","337.4356","6267.1346","1505.3471","3420.1442","2498.4205"
"SEN","09/03/2026","21","3382.7625","28.5258","23.5707","1288.6983","26025.5927","524.4002","337.4522","6161.1994","1505.9907","3429.2851","2588.1441"
"SEN","09/03/2026","22","3160.3791","16.2534","23.2246","1283.1044","25939.1505","559.8906","337.6701","5696.5846","1506.3718","3435.9371","2564.5465"
"SEN","09/03/2026","23","3007.7679","11.2829","24.4023","1330.9634","25878.266","549.072","338.3114","4652.4342","1509.0524","3441.9425","2376.3193"
"SEN","09/03/2026","24","3035.0547","9.002","24.631","1410.7865","25365.1512","522.1518","339.1231","3207.3224","1512.2267","3365.1576","2261.0693"
"SEN","10/03/2026","1","3098.9555","0.7405","24.1913","1407.929","24880.0821","533.3618","340.0062","2593.4367","1515.0357","3062.9043","1742.4936"
"SEN","10/03/2026","2","3180.569","0.0011","23.269","1189.688","24487.2551","455.4225","339.9884","2397.8581","1515.7441","2939.5634","1308.2793"
"SEN","10/03/2026","3","3027.2237","0.0012","24.1308","1136.5917","23408.8755","458.8546","339.6211","2625.5445","1516.6212","2818.2299","1244.9523"
"SEN","10/03/2026","4","3111.5091","0.0012","24.0575","1139.6355","22194.7917","451.0197","339.7972","3132.9809","1516.8237","2790.1739","1246.461"
"SEN","10/03/2026","5","3165.6703","0.0012","24.262","1136.5255","22015.2081","451.265","340.2025","3076.4105","1517.6179","2759.6086","1244.3584"
"SEN","10/03/2026","6","3127.3495","0.0122","24.1662","1127.9479","22291.0314","456.103","340.1966","3312.7702","1518.3071","2710.7883","1267.8394"
"SEN","10/03/2026","7","2847.5985","19.7804","24.5875","1130.1861","23209.6954","473.2002","340.9679","4016.5199","1519.2797","2713.685","1286.6842"
"SEN","10/03/2026","8","2916.0119","697.028","24.3679","1107.2464","23843.7591","462.3426","342.5513","3626.0863","1520.7151","2704.1352","1287.5813"
"SEN","10/03/2026","9","3131.4276","3127.6387","23.8828","1127.0917","22792.9512","411.5693","341.5173","3334.0006","1521.2442","2711.9207","1143.5537"
"SEN","10/03/2026","10","3344.5916","5177.765","23.9101","1139.0491","21669.876","292.0157","341.2975","2820.2572","1521.6166","2671.9886","1079.6522"
"SEN","10/03/2026","11","3634.8625","5848.9309","19.232","1134.1801","21167.3214","260.9641","340.096","2492.5195","1521.732","2797.0734","1094.2031"
"SEN","10/03/2026","12","3955.0235","6088.9532","24.149","1124.9523","21232.6853","268.1159","319.353","2583.8561","1522.3808","2818.8002","1075.9143"
"SEN","10/03/2026","13","4273.6621","6198.2389","23.8615","1127.6344","20593.9191","258.5907","320.4688","2956.7299","1521.7827","2906.4286","1064.94"
"SEN","10/03/2026","14","4499.8836","6006.6065","20.8938","1131.6171","20956.2978","273.1258","340.4325","3144.5312","1519.529","3063.1669","1076.4362"
"SEN","10/03/2026","15","4559.6127","5861.9271","24.3189","1135.5924","21142.7213","270.6291","341.2568","3639.1393","1513.7853","3072.217","1151.3308"
"SEN","10/03/2026","16","4534.7189","5413.1048","18.912","1134.6581","21973.349","272.2248","341.2214","4059.8987","1505.3511","3084.2708","1155.2821"
"SEN","10/03/2026","17","4469.8019","4635.9802","23.0883","1127.9623","23192.4466","183.9691","340.6371","4355.079","1502.3382","3125.2228","1346.5998"
"SEN","10/03/2026","18","4301.7327","3098.2636","20.5135","1132.5892","24259.8579","195.1258","340.6509","5026.5479","1503.8793","3139.7403","1395.812"
"SEN","10/03/2026","19","3895.9888","910.239","17.7435","1138.6546","25310.2709","271.7724","341.4219","6217.4185","1506.0433","3272.1801","1643.0468"
"SEN","10/03/2026","20","3510.8439","46.5841","23.2114","1173.9429","26061.8158","338.683","342.5062","7333.3528","1508.5952","3288.9042","2338.51"
"SEN","10/03/2026","21","3482.6696","25.258","23.8396","1398.6681","26052.6118","352.096","342.8251","7120.483","1511.3497","3296.0537","2439.3718"
"SEN","10/03/2026","22","3460.6229","15.1029","18.928","1437.5598","24995.9291","348.4843","344.0632","7276.5284","1514.2148","3316.193","2384.0311"
"SEN","10/03/2026","23","3265.8851","10.2979","22.3522","1185.1648","24815.4244","308.4559","345.7475","6655.4195","1516.8634","3321.9537","2266.3485"
"SEN","10/03/2026","24","3241.2111","8.1115","23.3056","1160.471","24745.3295","304.7565","345.4091","4985.3313","1518.9157","3316.889","2155.8926"
"SEN","11/03/2026","1","3167.574","1.2433","21.5938","1150.7372","24256.3099","266.8439","344.8234","4066.0171","1520.2719","3323.3493","1693.122"
"SEN","11/03/2026","2","3170.0486","0.001","17.7311","987.9739","23852.0996","269.7499","345.0081","3226.4966","1521.5571","3334.4382","1476.3452"
"SEN","11/03/2026","3","3120.9748","0.0009","17.4088","956.4003","23270.1508","259.1828","345.2819","2863.689","1524.1739","3321.3739","1455.9892"
"SEN","11/03/2026","4","3252.297","0.0008","13.2777","947.5268","23057.0523","261.0984","345.0659","2445.1646","1526.6473","3317.7722","1358.566"
"SEN","11/03/2026","5","3031.8885","0.0008","19.9533","1003.8151","23555.9989","263.1481","346.5442","2188.9007","1528.48","3263.3393","1150.5158"
"SEN","11/03/2026","6","2482.6987","0.0139","24.017","1139.416","24268.0702","266.8269","346.6434","2279.6589","1530.3384","3222.2289","1075.3505"
"SEN","11/03/2026","7","2087.2878","21.875","20.4706","1149.8454","25251.7728","262.5635","345.602","2816.4701","1532.3032","3243.7225","1098.0807"
"SEN","11/03/2026","8","1988.7515","1029.5106","19.1216","1150.4851","24928.8","248.6483","345.4089","2945.3609","1533.209","3232.0495","1166.3017"
"SEN","11/03/2026","9","1451.0736","4464.3166","18.4638","1143.807","23290.9171","238.1216","342.7723","2991.0838","1530.6509","3096.6328","1173.4534"
"SEN","11/03/2026","10","1544.9314","5699.2148","23.1484","1138.1271","22464.874","235.4924","340.6174","3153.9617","1530.1167","3094.7949","1179.6952"
"SEN","11/03/2026","11","2114.0435","6395.4331","24.4179","1125.7085","21462.4099","211.5416","337.5589","3158.718","1529.6498","3144.5939","1161.4584"
"SEN","11/03/2026","12","2461.2698","6172.2024","24.7906","973.6252","21063.3291","218.0874","338.0162","3785.0194","1528.8712","3206.1541","1144.2303"
"SEN","11/03/2026","13","2469.7028","6184.5166","24.8065","966.6862","21263.2685","230.4739","337.9782","4095.9889","1528.0352","3223.9427","1108.2985"
"SEN","11/03/2026","14","2314.6777","6089.3071","21.1944","972.2256","21755.5355","249.2434","339.4971","4171.4637","1527.4705","3299.4533","1078.8846"
"SEN","11/03/2026","15","2271.1076","5932.6215","21.4214","1126.5692","22725.568","247.0383","339.2618","4095.7791","1526.3075","3324.8393","1137.9205"
"SEN","11/03/2026","16","2352.6279","6213.6359","24.6765","1165.3069","23537.5682","235.9839","338.3763","3678.5248","1526.283","3380.5618","1258.2118"
"SEN","11/03/2026","17","2398.247","5334.4339","25.1272","1340.5432","24614.0691","288.0616","337.6386","4098.9693","1525.7781","3545.3635","1457.6085"
"SEN","11/03/2026","18","2168.1472","4053.886","23.1802","1460.4316","25220.9588","318.326","337.5839","4982.8557","1525.2774","3602.4837","1719.2743"
"SEN","11/03/2026","19","1838.0959","1061.0526","22.8933","1463.6583","26835.5557","344.387","337.4868","5914.6982","1524.417","3798.3581","2166.5778"
"SEN","11/03/2026","20","1724.0605","94.6074","18.7822","1460.0321","27820.8804","339.0515","338.0436","6735.3412","1523.3853","3993.2553","2555.5534"
"SEN","11/03/2026","21","1978.0351","23.8687","19.628","1461.462","27499.859","354.6288","340.2296","6735.8928","1521.9904","4096.566","2429.0161"
"SEN","11/03/2026","22","2296.0215","14.0782","23.0618","1467.9699","26697.4236","364.348","340.713","6747.042","1520.6219","3981.9426","2356.3017"
"SEN","11/03/2026","23","2270.3898","6.7486","24.8413","1468.8267","26298.9102","302.0191","340.5461","5738.9065","1520.8088","3979.7478","2248.8615"
"SEN","11/03/2026","24","2043.4425","4.0643","24.4665","1470.1743","25914.3618","270.0758","340.8058","4498.1237","1521.5125","3960.1856","2140.441"
"SEN","12/03/2026","1","2267.8729","0.5387","22.3404","1479.2671","25313.2382","273.896","340.5045","3946.0532","1523.0675","3881.794","1469.8816"
"SEN","12/03/2026","2","2946.7725","0.0004","24.0018","1344.0549","24402.208","265.7105","340.3008","3117.9992","1525.3946","3734.0877","1346.2699"
"SEN","12/03/2026","3","3655.9423","0.0005","21.8221","1328.217","23497.5852","254.2451","339.0609","2426.0595","1525.6802","3637.6751","1183.3261"
"SEN","12/03/2026","4","3486.2827","0.0008","23.2224","1360.4049","23334.4796","262.0206","338.7255","2356.6788","1525.5596","3327.1398","1103.996"
"SEN","12/03/2026","5","3514.9843","0.0008","18.5442","1363.1117","23110.2446","246.0905","338.5077","2360.8387","1526.4062","3261.2727","1103.599"
"SEN","12/03/2026","6","3955.4224","0.0143","16.2634","1329.6991","23290.9595","253.4737","337.9356","2241.674","1526.5721","3146.8766","1116.0958"
"SEN","12/03/2026","7","3622.7375","22.0387","19.3833","1209.0716","24366.1658","254.8351","338.0886","2614.4296","1527.5733","2973.0653","1158.1348"
"SEN","12/03/2026","8","4107.5014","953.3654","20.8316","1203.7147","23683.408","269.5605","338.1213","2515.7195","1528.3532","2909.5815","1192.9953"
"SEN","12/03/2026","9","4259.773","4203.7741","17.9092","1108.4855","21529.9013","273.563","337.565","2284.1556","1528.943","2902.4464","1186.7148"
"SEN","12/03/2026","10","4343.4809","5560.1426","18.6718","976.1355","20360.7697","243.8482","337.6187","2431.9897","1528.6894","2883.7212","1168.6354"
"SEN","12/03/2026","11","4446.6331","5890.3431","23.0426","895.0763","19892.3961","222.2665","336.2332","2502.4462","1528.9347","2874.3122","1173.9085"
"SEN","12/03/2026","12","4326.8861","5980.7308","21.5363","832.3767","19904.2882","231.1842","336.1211","2630.8745","1528.5371","2918.2306","1267.9754"
"SEN","12/03/2026","13","4125.2046","5796.4001","24.0474","839.7353","19691.325","232.2435","337.3681","3601.8348","1527.7369","2933.8414","1279.4186"
"SEN","12/03/2026","14","3910.985","5720.9388","22.2002","866.4158","19761.6022","244.6397","336.8697","4305.4605","1526.5459","2938.7607","1288.3891"
"SEN","12/03/2026","15","3535.6191","5638.8696","18.1815","956.9189","20498.1635","242.2587","336.8272","4503.9539","1525.6304","2938.1724","1327.7479"
"SEN","12/03/2026","16","3285.298","5342.8052","20.3276","1076.1488","21931.4174","249.1237","335.4456","4529.4294","1525.2494","2983.1073","1346.0241"
"SEN","12/03/2026","17","3114.8163","4728.8704","19.7105","1210.4127","23834.7463","253.3881","334.9912","4151.0335","1524.7386","2968.4662","1367.6617"
"SEN","12/03/2026","18","2998.8557","3748.8842","22.6989","1391.6587","24687.6621","369.693","334.4115","4375.7991","1524.6881","2897.1891","1418.2478"
"SEN","12/03/2026","19","3274.4052","1044.386","22.7972","1345.2384","26017.8748","477.0397","335.9356","5157.395","1524.7131","3072.9728","1543.7846"
"SEN","12/03/2026","20","3610.5033","87.2643","23.6089","1174.3286","26721.6006","458.8493","336.9589","5973.7676","1525.0359","3216.7145","1644.0535"
"SEN","12/03/2026","21","3892.2961","23.4027","24.1507","1215.63","26279.9186","462.5683","338.0167","6009.2161","1525.4647","3228.787","1631.7973"
"SEN","12/03/2026","22","3885.3665","15.0904","24.2971","1219.9969","25712.3002","395.3177","341.7162","5735.8264","1525.54","3137.3396","1538.8129"
"SEN","12/03/2026","23","3647.5399","6.9535","24.3494","1208.9445","26055.5402","295.7407","339.8769","4659.237","1525.9288","3154.7729","1452.3565"
"SEN","12/03/2026","24","3270.5527","4.0536","24.4607","1173.6831","25699.8936","276.9424","343.5657","3749.303","1525.8376","3096.6859","1479.0116"
"SEN","13/03/2026","1","2967.046","0.1913","23.7656","1182.861","25033.9819","275.2072","344.6616","3033.1156","1525.8144","2930.0422","1358.5263"
"SEN","13/03/2026","2","2797.5524","0.0006","21.759","1104.529","24695.957","272.3475","345.4791","2571.3242","1525.9722","2804.0225","1264.9341"
"SEN","13/03/2026","3","2903.3557","0.0007","23.2699","1078.061","24320.5251","270.4828","345.4983","2145.972","1526.2946","2575.5282","1249.6086"
"SEN","13/03/2026","4","2718.72","0.0006","23.3875","952.396","23645.9677","268.8721","345.3766","2728.0602","1526.7058","2354.393","1171.0846"
"SEN","13/03/2026","5","2490.0705","0.0006","24.3003","856.3639","23523.7139","265.9257","345.3137","2788.7071","1527.4615","2371.8053","1140.2214"
"SEN","13/03/2026","6","2252.7594","0.0005","24.415","982.2872","24076.9927","265.219","345.3991","2609.7306","1527.7029","2496.519","1152.6672"
"SEN","13/03/2026","7","2094.9437","4.6936","24.5415","1028.0905","25039.6995","270.528","345.5735","2843.0109","1527.9962","2368.1747","1167.5926"
"SEN","13/03/2026","8","2141.5114","848.1858","24.2764","1018.2103","24624.5487","262.8046","344.8533","3354.067","1528.4568","2268.1427","1205.6966"
"SEN","13/03/2026","9","2186.8371","4353.1828","22.4669","1018.2551","22658.2507","252.8757","343.7575","2854.3116","1528.5919","2342.7238","1200.7128"
"SEN","13/03/2026","10","2234.5286","6086.0452","24.4222","1021.6413","21207.7996","261.5946","343.1981","3025.665","1528.7061","2329.9617","1191.9811"
"SEN","13/03/2026","11","2352.1689","6466.1924","24.2087","1013.3147","20869.4411","265.0231","342.6237","3018.4867","1528.4817","2477.2302","1195.7559"
"SEN","13/03/2026","12","2367.262","6556.4771","23.8735","1023.9268","20979.7722","343.5785","344.3466","3272.8224","1528.4414","2324.3217","1190.7298"
"SEN","13/03/2026","13","2428.9155","6160.8498","23.7464","910.3726","21806.9385","415.9499","344.9613","3469.8024","1528.1292","2322.0466","1215.6956"
"SEN","13/03/2026","14","2530.1663","5993.4693","23.1971","911.8641","22339.1875","397.2535","344.6032","3479.3763","1527.5603","2348.1486","1246.0288"
"SEN","13/03/2026","15","2638.2467","5802.2487","23.9559","920.2305","22564.1793","402.6791","344.6302","3723.1125","1526.9249","2404.1416","1307.3005"
"SEN","13/03/2026","16","2847.3187","5778.0402","24.0602","925.8718","22968.8923","375.6421","343.7307","3713.3139","1526.5371","2446.3566","1374.3804"
"SEN","13/03/2026","17","3046.3999","5019.9661","21.2893","929.0738","23745.6003","369.7308","343.0113","4244.6361","1526.2192","2473.9632","1402.7684"
"SEN","13/03/2026","18","3436.4172","3587.8113","23.6465","984.4588","24521.2795","359.3087","342.6187","4445.3452","1526.1579","2650.3737","1479.9767"
"SEN","13/03/2026","19","4002.4879","1099.0223","24.4886","1053.0678","25738.8975","377.6939","343.4217","5003.5617","1525.9602","2741.2883","1528.7673"
"SEN","13/03/2026","20","4158.1048","92.3158","23.7712","1047.6987","26268.284","376.8181","344.1439","5707.4134","1526.2772","2762.2126","1567.0606"
"SEN","13/03/2026","21","4358.339","22.7382","21.8323","1042.2962","25972.3003","366.9603","345.4043","5562.7353","1526.4633","2703.7149","1565.1168"
"SEN","13/03/2026","22","4227.5043","11.4054","22.3097","1043.8332","25735.9772","385.6853","346.3948","5354.9671","1526.2264","2666.0533","1543.1185"
"SEN","13/03/2026","23","4000.3385","6.3001","23.0649","1050.0621","25889.1838","337.1258","346.2865","4536.1607","1526.3583","2666.2206","1498.0687"
"SEN","13/03/2026","24","3922.652","6.0401","23.9971","1052.8989","25636.2","288.9879","346.6193","3466.1308","1526.3594","2663.7633","1379.3069"
"SEN","14/03/2026","1","3806.4324","0.4389","24.1112","1050.0329","25240.4779","267.1252","346.8557","2563.0796","1526.2744","2487.3864","1352.6703"
"SEN","14/03/2026","2","3730.9037","0.0006","24.0192","1046.5633","24392.541","268.443","347.6597","2081.0612","1526.4467","2365.877","1315.6641"
"SEN","14/03/2026","3","3563.3968","0.0006","24.0775","1048.2776","23874.9505","269.9941","338.4633","1682.4424","1526.5159","2360.3941","1244.191"
"SEN","14/03/2026","4","3379.6424","0.0006","23.8276","1056.8299","23854.1555","257.4581","319.4093","1387.4108","1526.5918","2306.6099","1208.2402"
"SEN","14/03/2026","5","3234.9659","0.0007","24.1009","1054.1012","23469.6146","245.7152","347.3559","1392.4326","1526.8418","2361.1475","1207.3293"
"SEN","14/03/2026","6","2929.3397","0.0009","24.2496","1058.2005","23276.311","247.3056","344.1562","1893.7532","1527.4898","2368.6449","1200.8086"
"SEN","14/03/2026","7","2745.9135","18.1115","24.1249","1060.8553","23254.9649","246.2522","342.1325","2251.0999","1528.1147","2334.242","1206.5597"
"SEN","14/03/2026","8","2332.2906","1021.4049","24.0248","1055.0341","22715.6812","237.406","345.1618","2438.3508","1528.4288","2440.7835","1237.3139"
"SEN","14/03/2026","9","1853.7189","4429.0019","20.67","1044.2587","21077.6146","229.3687","345.2398","2422.567","1528.4532","2332.7524","1226.5154"
"SEN","14/03/2026","10","1784.6286","6112.664","18.5729","1048.0559","20150.0142","239.5042","343.3564","2355.3312","1528.5475","2405.8876","1220.1604"
"SEN","14/03/2026","11","1858.0967","6679.631","24.0673","1049.2393","19848.1345","250.7429","342.1957","2324.1583","1528.2179","2488.3103","1210.6287"
"SEN","14/03/2026","12","1794.0459","6496.3393","24.3956","1047.9259","20279.8027","267.8479","342.6559","2462.4572","1527.7323","2330.6325","1207.7302"
"SEN","14/03/2026","13","1587.1221","6093.6584","24.5305","1047.9826","21407.5205","269.0779","345.7732","2626.3592","1526.7189","2350.955","1200.1697"
"SEN","14/03/2026","14","1636.185","5975.705","24.6626","1050.8598","21763.2186","256.4874","344.999","2547.4194","1525.4972","2466.1229","1251.8462"
"SEN","14/03/2026","15","1926.2571","5978.6329","24.4533","1051.5926","21862.3239","251.1807","344.4995","2577.0741","1523.8028","2337.6274","1284.7394"
"SEN","14/03/2026","16","2550.756","5710.6696","24.2676","1057.433","21900.7093","242.8149","345.0003","2646.5637","1515.1973","2316.2854","1357.4639"
"SEN","14/03/2026","17","3245.231","5102.755","23.3056","903.0431","22286.7465","250.8601","345.8154","2729.202","1511.2895","2477.7646","1488.5949"
"SEN","14/03/2026","18","3254.7993","3916.0784","22.3487","954.3472","23398.9827","252.5081","346.2376","3311.4876","1508.4295","2735.199","1509.8377"
"SEN","14/03/2026","19","3076.3991","910.8195","24.2858","962.966","25649.101","258.1179","345.6794","4910.0645","1508.2433","2823.6531","1527.4678"
"SEN","14/03/2026","20","2982.7604","36.303","23.3126","1059.0092","26486.1632","261.4238","345.5428","6205.9722","1509.6469","2819.8994","1521.4431"
"SEN","14/03/2026","21","3068.0911","17.5328","24.4193","1106.3326","25896.8963","258.9328","346.6323","6223.2217","1512.58","2816.0063","1511.125"
"SEN","14/03/2026","22","3130.5452","13.0964","24.4394","1173.511","25664.1191","259.9567","346.5717","5391.3322","1514.9291","2826.0474","1487.0512"
"SEN","14/03/2026","23","3138.6909","12.0584","24.122","1182.6689","24917.2028","256.1726","348.4418","4767.2556","1517.2826","2834.4772","1497.0506"
"SEN","14/03/2026","24","3057.0473","6.4119","24.2288","1182.6341","23745.0514","260.2453","348.4992","4260.5426","1518.4924","2715.719","1511.8286"
"SEN","15/03/2026","1","2995.4775","0.3927","23.9195","1186.4252","22697.6424","278.2643","347.9568","3659.0544","1519.6374","2518.5424","1533.4959"
"SEN","15/03/2026","2","2830.8134","0.0006","23.8241","1184.7017","22124.608","282.3726","348.1183","3127.4312","1520.4263","2502.7063","1522.401"
"SEN","15/03/2026","3","2712.2027","0.0006","23.1751","1176.1467","21778.2829","275.1322","348.6187","2408.5253","1520.8356","2371.4342","1504.3689"
"SEN","15/03/2026","4","2691.6164","0.0007","20.8736","1190.2413","21453.4899","287.6872","348.5176","2279.5611","1521.5998","2236.6159","1451.9589"
"SEN","15/03/2026","5","2710.8137","0.0005","20.9372","1200.0664","21305.9535","286.472","348.554","2040.5491","1521.8968","2230.3467","1362.5137"
"SEN","15/03/2026","6","2749.904","0.0006","20.2674","1285.254","20714.9614","198.3457","348.4565","2208.2983","1522.4169","2194.7838","1369.0748"
"SEN","15/03/2026","7","2639.5005","24.887","22.9791","1318.6426","20784.2892","193.357","348.5808","1864.6582","1523.2382","2122.259","1369.6352"
"SEN","15/03/2026","8","2545.2375","1052.93","24.0659","1211.1434","19505.6185","192.0688","349.6742","1833.3382","1524.1169","2024.3192","1371.5462"
"SEN","15/03/2026","9","2214.9106","4302.3686","24.0827","1112.9586","17185.1274","188.719","348.7971","1829.291","1436.3338","1992.4712","1219.0994"
"SEN","15/03/2026","10","2278.7339","5007.5853","22.4452","1026.729","16524.6986","188.6455","347.7813","2103.4914","1239.8962","1994.7601","1170.3545"
"SEN","15/03/2026","11","2500.757","5005.1398","23.946","1077.1658","16843.2418","185.9272","347.3639","1741.3389","1193.2975","1988.3453","1160.3216"
"SEN","15/03/2026","12","2452.9281","5139.839","24.1435","1082.3454","17335.4516","184.0404","347.6144","1422.2922","1186.5056","2129.2237","1134.3627"
"SEN","15/03/2026","13","2052.6398","5149.4335","24.1189","1149.0066","17928.1044","179.9577","345.9805","1648.1854","1187.3939","2224.9725","1121.7492"
"SEN","15/03/2026","14","1769.2828","5223.2053","24.3061","1179.0224","18617.3253","187.4947","346.0833","1778.8779","1235.7792","2227.0003","1131.734"
"SEN","15/03/2026","15","1911.5516","5494.5217","24.3097","1271.1449","18888.4539","183.6083","345.9913","1781.0125","1375.8511","2220.5856","1145.7335"
"SEN","15/03/2026","16","1751.8544","5330.4097","23.9826","1289.6191","19675.3824","186.4886","345.4266","1966.0608","1461.027","2226.6065","1225.6274"
"SEN","15/03/2026","17","1458.0693","5092.224","11.5085","1441.0481","20179.422","190.2857","345.482","2755.864","1477.2734","2359.6352","1415.9638"
"SEN","15/03/2026","18","1291.0115","3376.2926","0.7173","1689.299","20885.8049","194.506","345.5319","4079.4772","1487.1022","2573.2946","1697.7258"
"SEN","15/03/2026","19","1556.2269","763.921","0.7776","1742.6223","21725.6535","204.0092","345.4879","6416.5886","1494.5394","2781.4635","1936.6649"
"SEN","15/03/2026","20","1690.8304","61.2432","0.7576","1531.4854","22675.4808","241.2011","345.8018","7836.3985","1500.946","2988.2349","2051.4484"
"SEN","15/03/2026","21","1841.332","15.1445","0.7436","1313.8541","22814.6763","279.8382","346.9934","7575.3562","1505.3772","3044.4691","2380.1951"
"SEN","15/03/2026","22","1807.9335","12.1329","0.7285","1240.2027","22712.7015","281.1196","347.088","6723.109","1508.9687","3024.203","2574.0222"
"SEN","15/03/2026","23","1660.9018","9.8821","6.9346","1184.3705","22511.3974","284.9054","347.4175","5947.9487","1513.2937","2933.5833","2578.0582"
"SEN","15/03/2026","24","1500.2029","5.0457","21.9447","1176.8296","22239.3927","287.1942","346.9432","4872.8634","1517.7693","2829.5417","2556.9521"
"SEN","16/03/2026","1","1337.4371","0.4355","24.588","1179.429","22079.6523","282.0021","348.5482","3682.8302","1518.4118","2676.6676","2502.5313"
"SEN","16/03/2026","2","1536.2854","0.0005","24.134","1169.6392","21828.303","273.747","349.1194","2372.5085","1518.7074","2587.9951","2321.5532"
"SEN","16/03/2026","3","2253.5481","0.0004","24.4149","1158.6945","21707.9116","289.889","348.7538","1662.2395","1518.1937","2485.0835","1516.4601"
"SEN","16/03/2026","4","2508.8344","0.0005","24.0398","1040.0277","21261.6359","285.8189","349.2324","1594.4244","1517.1705","2223.0643","1272.3158"
"SEN","16/03/2026","5","2272.6286","0.0005","23.2391","1030.1806","20929.8218","286.9546","349.0539","1618.5718","1516.4848","2207.9856","1264.433"
"SEN","16/03/2026","6","2334.92","0.0015","23.1983","1026.611","20847.644","283.784","349.4246","1489.2889","1516.0276","2207.0365","1265.7258"
"SEN","16/03/2026","7","2326.3528","26.4897","24.6168","1025.5311","20351.4383","274.1165","348.6622","1772.2725","1514.9218","2156.7313","1268.144"
"SEN","16/03/2026","8","2178.6104","1118.7233","24.2905","877.9532","19621.5554","275.99","349.4852","1811.1816","1513.9222","1868.7443","1278.305"
"SEN","16/03/2026","9","2251.6729","3596.0208","24.1828","845.1251","18391.6672","257.6251","347.9893","1335.7423","1475.178","1844.8135","1268.9928"
"SEN","16/03/2026","10","2495.9817","5310.4817","24.1163","849.0545","17261.5391","258.4466","346.8887","915.8688","1472.9082","1844.6691","1254.5465"
"SEN","16/03/2026","11","2672.4154","5544.252","24.2132","862.6839","16901.7978","253.3758","346.245","1280.944","1489.2103","1849.702","1246.9168"
"SEN","16/03/2026","12","2616.5221","5290.3734","23.1577","864.8763","17328.3078","260.3433","346.0632","1507.4944","1511.4318","1855.783","1252.4664"
"SEN","16/03/2026","13","2369.2473","5640.2153","20.3107","866.6602","17708.5766","257.9412","345.9817","1587.3488","1524.5289","1872.58","1292.7588"
"SEN","16/03/2026","14","2266.1717","5164.0295","24.705","866.6352","18148.536","257.3954","344.924","1914.0058","1525.6585","1897.6411","1399.7731"
"SEN","16/03/2026","15","2062.2231","4538.4571","1.4906","965.4121","18663.9637","264.5916","345.0281","2513.5194","1526.4569","2078.2181","1413.666"
"SEN","16/03/2026","16","1976.3923","4294.8564","15.0249","1039.7531","19237.0187","267.6521","344.9579","2855.2053","1527.3869","2089.8665","1439.5486"
"SEN","16/03/2026","17","2287.1625","3839.9653","24.6832","1036.3871","19763.4259","261.9966","344.0604","3110.5551","1528.3947","2098.0998","1496.7597"
"SEN","16/03/2026","18","3368.3991","3022.242","23.4122","1036.7632","20101.1515","284.3705","343.4543","3014.8641","1529.1753","2148.5045","1518.4546"
"SEN","16/03/2026","19","3575.8679","1045.0072","23.4842","1037.5615","22157.9265","316.2336","343.7947","3959.8065","1530.8383","2348.8391","1559.6447"
"SEN","16/03/2026","20","3602.9961","76.9861","24.3659","1028.8502","24237.0076","315.8475","344.3042","4637.3294","1533.1329","2422.9393","1575.4867"
"SEN","16/03/2026","21","3582.8827","17.668","24.389","1021.9157","24373.1849","307.6016","345.0379","4889.5433","1534.4967","2533.075","1569.3744"
"SEN","16/03/2026","22","3323.5025","10.1564","24.0559","788.3628","23420.4644","314.9526","345.7232","5377.2508","1534.7159","2609.7736","1625.9541"
"SEN","16/03/2026","23","3199.4619","10.0402","23.036","684.8051","22544.8171","352.33","346.656","4508.8583","1536.7412","2558.2434","1632.5536"
"SEN","16/03/2026","24","3145.2879","10.0289","22.6967","685.4546","21691.021","507.4362","345.963","3623.22","1537.0144","2378.5135","1635.6111"
"SEN","17/03/2026","1","3185.8781","1.1225","23.2261","687.7042","20593.3345","469.7193","347.673","3358.3702","1536.845","2265.0884","1474.8096"
"SEN","17/03/2026","2","3325.9029","0.0005","23.787","689.8161","19421.4726","453.075","348.0542","3298.6338","1537.8412","2280.003","1415.7943"
"SEN","17/03/2026","3","3409.995","0.0005","22.3128","700.8613","18877.1937","457.0502","347.9681","2669.9952","1537.6833","2300.3551","1396.1813"
